1,umibyewin,21E1,21.51,2019/10/30,でら
2,umibyewin,21E1,21.60,2019/04/24,ama
3,umibyewin,21E1,21.75,2019/04/24,guterham
4,umibyewin,21E1,22.06,2019/04/24,Nordanix
5,umibyewin,21E1,23.13,2019/04/24,らむてが(Ramtieger)
6,umibyewin,21E1,25.25,2019/04/24,KawaseFan
7,umibyewin,21E1,25.96,2019/04/24,わあい
8,umibyewin,21E1,25.98,2019/04/24,Ico
9,umibyewin,21E1,26.25,2019/04/24,gori.sh
10,umibyewin,21E1,26.38,2019/07/20,ゞ Tonny 〆
11,umibyewin,21E1,26.93,2020/04/26,baioliquid
12,umibyewin,21E1,26.95,2019/07/20,Sakiko
13,umibyewin,21E1,26.96,2020/03/28,inu
14,umibyewin,21E1,29.26,2019/04/24,Getter1
15,umibyewin,21E1,30.00,2019/04/24,Wanikun
16,umibyewin,21E1,30.01,2019/04/24,hitstun
17,umibyewin,21E1,32.85,2019/07/20,mistrein
18,umibyewin,21E1,32.98,2019/09/14,Level_Select
19,umibyewin,21E1,33.93,2019/07/20,badlose
20,umibyewin,21E1,33.96,2019/04/24,toast7766
