1,umibyewin,2728,37.60,2019/04/24,Ico
2,umibyewin,2728,37.60,2019/04/24,Nordanix
3,umibyewin,2728,37.60,2019/04/24,KawaseFan
4,umibyewin,2728,37.60,2019/04/24,OEDLEMMY
5,umibyewin,2728,37.60,2019/04/24,gori.sh
6,umibyewin,2728,37.60,2019/04/24,guterham
7,umibyewin,2728,37.60,2019/04/24,ama
8,umibyewin,2728,37.60,2019/10/30,でら
9,umibyewin,2728,37.60,2019/04/24,わあい
10,umibyewin,2728,37.60,2019/04/24,らむてが(Ramtieger)
11,umibyewin,2728,37.60,2019/04/24,子人
12,umibyewin,2728,37.60,2019/07/20,akira
13,umibyewin,2728,37.76,2019/04/24,TEM
14,umibyewin,2728,37.78,2019/07/20,TKDL
15,umibyewin,2728,37.96,2019/04/24,hitstun
16,umibyewin,2728,38.01,2019/04/24,あきつ
17,umibyewin,2728,38.06,2019/04/24,SDL2TLV
18,umibyewin,2728,38.11,2020/03/28,sabotendrill
19,umibyewin,2728,38.11,2020/03/28,inu
20,umibyewin,2728,38.13,2020/03/28,badlose
